Date,XLY Adjusted Close,XLE Adjusted Close,XLF Adjusted Close,XLI Adjusted Close,XLB Adjusted Close,FRESX Adjusted Close,XLK Adjusted Close,XLU Adjusted Close,SP500 Adjusted Close,Date_CPI,CPI_EOM
2012-05-24,40.214,58.362,10.314,31.672,30.677,26.245,25.492,29.708,1320.68,,
2012-05-23,40.028,58.406,10.307,31.708,30.488,26.149,25.638,29.591,1318.86,,
2012-05-22,39.815,58.192,10.27,31.537,30.128,26.089,25.611,29.749,1316.63,,
2012-05-21,39.657,58.335,10.189,31.42,30.317,26.046,25.693,29.541,1315.99,,
2012-05-18,38.971,57.024,10.094,30.735,29.454,25.457,25.072,29.508,1295.22,,
2012-05-17,39.268,57.381,10.211,30.888,29.571,25.786,25.31,29.566,1304.86,,
2012-05-16,40.334,57.746,10.424,31.564,30.236,26.548,25.675,29.733,1324.8,,
2012-05-15,40.399,58.076,10.578,31.6,30.569,26.894,25.885,29.691,1330.66,,
2012-05-14,40.464,59.057,10.637,31.762,31.036,27.016,25.958,29.899,1338.35,,
2012-05-11,41.04,60.056,10.856,32.131,31.468,27.405,26.186,29.933,1353.39,,
2012-05-10,41.123,60.502,10.981,32.194,31.558,27.345,26.168,29.916,1357.99,,
2012-05-09,40.984,60.243,10.937,32.149,31.656,27.31,26.368,29.641,1354.58,,
2012-05-08,41.142,60.538,11.062,32.528,31.944,27.431,26.368,29.624,1363.72,,
2012-05-07,41.642,60.734,11.135,32.609,32.097,27.492,26.46,29.574,1369.58,,
2012-05-04,41.661,60.912,11.069,32.699,32.07,27.284,26.533,29.633,1369.1,,
2012-05-03,42.487,62.339,11.245,33.176,32.618,27.535,27.099,29.591,1391.57,,
2012-05-02,42.821,63.392,11.34,33.447,32.996,27.683,27.327,29.683,1402.31,,
2012-05-01,42.589,64.444,11.428,33.438,33.157,27.717,27.308,29.858,1405.82,,
2012-04-30,42.31,63.534,11.311,33.338,32.96,27.405,27.217,29.708,1397.91,,
2012-04-27,42.552,63.142,11.377,33.654,33.193,27.431,27.409,29.666,1403.36,,
2012-04-26,42.032,63.169,11.37,33.447,33.032,27.267,27.418,29.566,1399.98,,
2012-04-25,41.513,62.509,11.274,33.248,33.068,27.198,27.208,29.4,1390.69,,
2012-04-24,40.826,61.893,11.179,33.185,32.384,26.903,26.46,29.25,1371.97,,
2012-04-23,40.965,61.438,11.054,32.753,32.384,26.444,26.514,29.05,1366.94,,
2012-04-20,41.411,61.501,11.135,33.122,32.789,26.764,26.724,29.175,1378.53,,
2012-04-19,41.346,61.644,11.194,32.843,32.807,26.427,26.825,28.891,1376.92,,
2012-04-18,41.68,61.724,11.245,33.212,32.924,26.435,27.126,28.966,1385.14,,
2012-04-17,41.615,61.849,11.333,33.356,33.014,26.635,27.327,29.016,1390.78,,
2012-04-16,41.179,60.859,11.172,32.816,32.573,26.418,26.743,28.866,1369.57,,
2012-04-13,41.327,61.269,11.091,32.726,32.474,26.011,27.025,28.6,1370.26,,
2012-04-12,41.438,62.205,11.355,33.149,32.861,26.158,27.454,28.7,1387.57,,
2012-04-11,40.919,60.877,11.15,32.456,31.989,25.803,27.117,28.608,1368.71,,
2012-04-10,40.362,60.859,10.974,32.095,31.647,25.465,26.962,28.541,1358.59,,
2012-04-09,41.373,62.081,11.216,32.762,32.313,26.046,27.345,28.916,1382.2,,
2012-04-05,41.754,62.874,11.392,33.302,32.789,26.331,27.537,29.066,1398.08,,
2012-04-04,41.466,63.231,11.421,33.438,32.978,26.444,27.473,29.283,1398.96,,
2012-04-03,41.856,64.052,11.604,33.681,33.445,26.747,27.801,29.325,1413.38,,
2012-04-02,41.939,64.613,11.67,33.924,33.697,26.842,27.82,29.341,1419.04,,
2012-03-30,41.828,63.989,11.582,33.708,33.229,26.687,27.527,29.191,1408.47,,
2012-03-29,41.642,63.472,11.516,33.555,33.113,26.409,27.61,29.041,1403.28,,
2012-03-28,41.652,63.472,11.633,33.537,33.068,26.383,27.664,28.925,1405.54,,
2012-03-27,42.014,64.274,11.604,33.861,33.535,26.47,27.765,29.166,1412.52,,
2012-03-26,42.078,64.926,11.714,33.969,33.607,26.461,27.774,29.025,1416.51,,
2012-03-23,41.42,64.444,11.531,33.474,33.175,26.184,27.372,28.825,1397.11,,
2012-03-22,41.373,63.748,11.436,33.419,32.825,26.002,27.372,28.816,1392.78,,
2012-03-21,41.476,65.22,11.589,33.798,33.364,26.366,27.436,28.75,1402.89,,
2012-03-20,41.42,66.005,11.641,33.816,33.364,26.409,27.445,28.808,1405.52,,
2012-03-19,41.355,67.012,11.582,34.212,33.553,26.479,27.473,28.775,1409.75,,
2012-03-16,41.142,66.709,11.523,34.212,33.346,26.271,27.272,28.975,1404.17,,
2012-03-15,41.274,65.804,11.48,34.197,33.282,26.115,27.285,28.998,1402.6,,
2012-03-14,41.135,65.697,11.282,33.793,33.041,26.089,27.212,29.023,1394.28,,
2012-03-13,41.191,66.337,11.268,33.874,33.166,26.141,27.112,29.46,1395.95,,
2012-03-12,40.562,65.546,10.851,33.184,32.629,25.578,26.584,29.361,1371.09,,
2012-03-09,40.673,65.911,10.88,33.193,32.808,25.431,26.548,29.031,1370.87,,
2012-03-08,40.442,65.973,10.793,33.121,32.799,25.318,26.429,28.915,1365.91,,
2012-03-07,40.035,65.44,10.69,32.655,32.262,25.448,26.166,28.825,1352.63,,
2012-03-06,39.582,64.898,10.559,32.323,32.181,25.275,25.975,28.808,1343.36,,
2012-03-05,40.211,65.973,10.822,33.067,32.853,25.656,26.229,28.924,1364.33,,
2012-03-02,40.248,66.399,10.866,33.3,33.39,25.413,26.457,28.858,1369.63,,
2012-03-01,40.275,67.163,10.902,33.498,33.47,25.431,26.493,28.874,1374.09,,
2012-02-29,39.942,66.524,10.785,33.381,33.103,25.275,26.339,28.8,1365.68,,
2012-02-28,40.09,67.288,10.829,33.587,33.739,25.318,26.457,28.808,1372.18,,
2012-02-27,39.869,67.51,10.8,33.632,33.632,25.508,26.266,28.948,1367.59,,
2012-02-24,39.637,67.723,10.72,33.605,33.623,25.534,26.22,28.957,1365.74,,
2012-02-23,39.684,67.456,10.756,33.614,33.641,25.517,26.066,28.833,1363.46,,
2012-02-22,39.489,67.119,10.661,33.506,33.605,25.145,25.966,28.858,1357.66,,
2012-02-21,39.591,66.968,10.8,33.542,33.658,25.405,26.056,28.825,1362.21,,
2012-02-17,39.73,66.515,10.807,33.426,33.461,25.785,25.947,28.932,1361.23,,
2012-02-16,39.388,66.266,10.741,33.3,33.444,25.785,25.947,28.948,1358.04,,
2012-02-15,39.221,65.413,10.573,32.995,32.862,25.491,25.574,28.643,1343.23,,
2012-02-14,39.397,65.52,10.639,33.435,32.835,25.595,25.711,28.701,1350.5,,
2012-02-13,39.443,65.404,10.741,33.551,33.264,25.958,25.665,28.693,1351.77,,
2012-02-10,39.129,64.889,10.646,33.148,33.175,25.621,25.502,28.726,1342.64,,
2012-02-09,39.341,65.546,10.749,33.453,33.766,25.871,25.693,28.783,1351.95,,
2012-02-08,39.277,65.537,10.793,33.363,33.73,26.079,25.447,28.866,1349.96,,
2012-02-07,39.184,65.76,10.712,33.291,33.694,25.992,25.292,28.833,1347.05,,
2012-02-06,38.999,65.422,10.72,33.327,33.73,26.027,25.229,28.627,1344.33,,
2012-02-03,39.082,64.649,10.771,33.408,33.918,26.157,25.219,28.75,1344.9,,
2012-02-02,38.296,63.53,10.486,32.843,33.461,25.776,24.901,28.676,1325.54,,
2012-02-01,38.343,63.05,10.435,32.825,33.623,25.707,24.837,28.726,1324.09,,
2012-01-31,38.213,62.801,10.274,32.475,33.291,25.465,24.592,28.627,1312.41,,
2012-01-30,38.222,63.201,10.23,32.574,33.256,25.318,24.546,28.486,1313.01,,
2012-01-27,38.333,63.503,10.325,32.691,33.291,25.595,24.473,28.668,1316.33,,
2012-01-26,38.361,63.636,10.288,32.717,33.247,25.56,24.473,29.023,1318.43,,
2012-01-25,38.426,64.516,10.376,32.78,33.256,25.413,24.637,28.924,1326.06,,
2012-01-24,38.148,63.734,10.354,32.422,32.736,25.059,24.446,28.453,1314.65,,
2012-01-23,38.037,63.921,10.369,32.386,32.736,24.912,24.464,28.684,1316,,
2012-01-20,38.065,63.414,10.332,32.422,32.754,24.825,24.382,28.569,1315.38,,
2012-01-19,38.38,63.405,10.267,32.61,32.897,24.609,24.355,28.527,1314.5,,
2012-01-18,38.047,63.148,10.172,32.269,32.871,24.445,24.182,28.767,1308.04,,
2012-01-17,37.446,62.126,10.018,31.982,32.503,24.272,23.837,28.775,1293.67,,
2012-01-13,37.344,61.691,10.098,31.821,32.324,24.03,23.727,28.8,1289.09,,
2012-01-12,37.39,62.002,10.172,32.072,32.539,24.004,23.864,28.816,1295.5,,
2012-01-11,37.279,62.588,10.135,31.794,32.092,24.186,23.746,28.858,1292.48,,
2012-01-10,37.224,63.441,10.018,31.695,31.778,24.022,23.673,28.99,1292.08,,
2012-01-09,36.983,62.881,9.843,31.247,31.196,23.719,23.591,28.948,1280.7,,
2012-01-06,37.039,62.579,9.792,31.014,31.133,23.806,23.627,28.907,1277.81,,
2012-01-05,36.983,62.952,9.85,31.077,31.178,23.935,23.618,29.064,1281.06,,
2012-01-04,36.678,63.254,9.718,31.068,31.089,23.676,23.545,29.006,1277.3,,
2012-01-03,36.391,63.121,9.748,30.924,30.829,24.082,23.482,29.171,1277.06,,
2011-12-30,36.086,61.415,9.499,30.261,29.996,23.875,23.154,29.7,1257.6,,
2011-12-29,36.317,61.442,9.55,30.449,30.014,23.97,23.227,29.914,1263.02,,
2011-12-28,35.947,60.811,9.404,30.072,29.629,23.762,23.054,29.683,1249.64,,
2011-12-27,36.345,61.993,9.558,30.557,30.354,24.091,23.291,29.79,1265.43,,
2011-12-23,36.234,61.833,9.609,30.566,30.363,23.996,23.254,29.551,1265.33,,
2011-12-22,35.836,61.477,9.543,30.279,30.077,23.875,23.027,29.361,1254,,
2011-12-21,35.735,60.767,9.346,29.992,29.781,23.538,22.763,29.328,1243.72,,
2011-12-20,35.614,60.1,9.295,29.983,29.737,23.546,23.145,28.899,1241.3,,
2011-12-19,34.662,57.728,8.959,28.988,28.608,22.777,22.508,28.296,1205.35,,
2011-12-16,35.05,58.759,9.163,29.292,29.128,23.002,22.727,28.511,1219.66,,
2011-12-15,35.05,58.14,9.127,29.169,28.944,22.734,22.664,28.595,1215.75,,
2011-12-14,34.995,58.387,9.119,28.964,28.749,22.416,22.718,28.252,1211.82,,
2011-12-13,35.363,60.077,9.156,29.311,29.104,22.295,23.071,28.432,1225.73,,
2011-12-12,36.071,60.643,9.286,29.703,29.602,22.553,23.289,28.326,1236.47,,
2011-12-09,36.181,62.094,9.511,30.255,30.322,23.009,23.588,28.571,1255.19,,
2011-12-08,35.593,60.714,9.308,29.578,29.94,22.51,23.225,28.212,1234.35,,
2011-12-07,36.365,62.457,9.686,30.327,30.9,23.06,23.597,28.628,1261.01,,
2011-12-06,36.135,63.058,9.57,30.335,30.874,22.785,23.57,28.669,1258.47,,
2011-12-05,36.255,63.067,9.562,30.344,30.589,22.811,23.579,28.587,1257.08,,
2011-12-02,35.924,62.298,9.373,30.024,30.234,22.639,23.316,28.367,1244.28,,
2011-12-01,35.648,62.351,9.25,30.086,30.5,22.562,23.334,28.66,1244.58,,
2011-11-30,35.62,62.696,9.301,30.184,30.696,22.863,23.207,28.742,1246.96,,
2011-11-29,34.545,59.422,8.764,28.714,29.033,21.754,22.347,27.934,1195.19,,
2011-11-28,34.425,58.582,8.807,28.688,28.98,21.805,22.465,27.632,1192.55,,
2011-11-25,33.404,56.468,8.553,27.753,27.93,21.307,21.749,27.289,1158.67,,
2011-11-23,33.588,56.875,8.531,27.797,28.073,21.221,21.867,27.15,1161.79,,
2011-11-22,34.269,58.653,8.771,28.456,28.837,21.874,22.401,27.583,1188.04,,
2011-11-21,34.287,59.21,8.851,28.643,29.06,21.977,22.437,27.926,1192.98,,
2011-11-18,34.83,60.289,9.076,29.32,29.575,22.588,22.836,28.277,1215.65,,
2011-11-17,34.848,60.652,9.047,29.249,29.415,22.381,23.026,28.081,1216.13,,
2011-11-16,35.473,62.068,9.228,29.765,30.278,22.802,23.479,28.228,1236.91,,
2011-11-15,36.154,63.014,9.461,30.211,31.007,23.138,23.832,28.571,1257.81,,
2011-11-14,36.025,63.085,9.417,30.033,30.945,22.863,23.515,28.522,1251.78,,
2011-11-11,36.292,63.925,9.613,30.22,31.274,23.361,23.697,28.865,1263.85,,
2011-11-10,35.4,62.643,9.388,29.516,30.563,22.751,23.253,28.456,1239.7,,
2011-11-09,35.069,61.572,9.344,29.16,30.198,22.682,23.18,28.269,1229.1,,
2011-11-08,36.365,64.421,9.882,30.335,31.745,23.842,24.014,28.897,1275.92,,
2011-11-07,36.016,63.386,9.7,29.997,31.372,23.55,23.742,28.709,1261.12,,
2011-11-04,35.786,63.041,9.649,29.926,31.105,23.481,23.597,28.554,1253.23,,
2011-11-03,35.924,63.094,9.78,30.157,31.176,23.67,23.742,28.685,1261.15,,
2011-11-02,35.464,61.475,9.613,29.436,30.554,23.387,23.189,28.342,1237.9,,
2011-11-01,35.105,59.679,9.337,28.866,29.816,22.828,22.908,27.852,1218.28,,
2011-10-31,35.878,61.67,9.802,29.765,30.634,23.688,23.561,28.448,1253.3,,
2011-10-28,36.439,64.615,10.201,30.514,32.003,23.946,23.986,28.579,1285.09,,
2011-10-27,36.724,64.182,10.194,30.514,31.781,23.954,23.905,28.816,1284.59,,
2011-10-26,35.749,61.457,9.62,29.24,30.145,22.845,23.216,28.146,1242,,
2011-10-25,35.887,60.157,9.453,29.035,29.611,22.57,23.117,28.032,1229.05,,
2011-10-24,36.687,61.439,9.744,29.641,30.385,23,23.488,28.35,1254.19,,
2011-10-21,36.154,60.643,9.533,29.097,29.673,22.45,23.126,28.473,1238.25,,
2011-10-20,35.179,59.546,9.294,28.545,28.909,21.694,22.836,27.999,1215.39,,
2011-10-19,35.004,59.086,9.156,28.305,28.642,21.53,22.936,27.844,1209.88,,
2011-10-18,35.538,59.706,9.286,28.652,29.495,21.848,23.389,27.82,1225.38,,
2011-10-17,34.83,57.848,8.865,27.851,28.757,21.006,23.18,27.624,1200.86,,
2011-10-14,35.556,58.918,9.148,28.67,29.771,21.548,23.552,27.738,1224.58,,
2011-10-13,34.986,56.653,9.039,28.162,29.006,20.989,23.144,27.477,1203.66,,
2011-10-12,35.013,56.733,9.257,28.403,29.158,21.144,22.89,27.477,1207.25,,
2011-10-11,34.701,56.432,9.025,28.046,28.873,20.748,22.791,27.542,1195.54,,
2011-10-10,34.554,56.317,9.032,27.966,28.837,21.178,22.691,27.795,1194.89,,
2011-10-07,33.423,53.876,8.589,27.022,27.673,20.129,22.012,27.265,1155.46,,
2011-10-06,33.45,54.548,8.909,27.085,28.099,20.757,22.093,27.15,1164.97,,
2011-10-05,32.687,53.54,8.64,26.55,27.406,20.172,21.767,26.677,1144.03,,
2011-10-04,32.099,51.637,8.517,25.998,26.357,20.336,21.323,26.661,1123.95,,
2011-10-03,31.115,50.001,8.19,25.294,25.369,19.528,20.897,26.791,1099.23,,
2011-09-30,32.053,51.761,8.575,26.025,26.108,20.542,21.378,27.444,1131.42,,
2011-09-29,33,53.327,8.887,26.924,27.103,21.169,21.93,27.754,1160.4,,
2011-09-28,33.276,52.823,8.647,26.541,27.077,20.8,21.975,27.314,1151.06,,
2011-09-27,33.855,54.61,8.902,27.236,28.331,21.384,22.292,27.591,1175.38,,
2011-09-26,33.625,53.823,8.858,26.764,27.753,21.195,22.012,27.493,1162.95,,
2011-09-23,32.853,51.929,8.48,26.105,26.89,20.912,21.74,27.273,1136.43,,
2011-09-22,32.365,52.496,8.393,25.838,26.934,20.697,21.495,27.003,1129.56,,
2011-09-21,33.368,55.636,8.64,26.844,28.535,21.281,22.184,27.469,1166.76,,
2011-09-20,34.48,58.051,9.09,28.002,29.887,22.441,22.519,27.983,1202.09,,
2011-09-19,34.664,58.414,9.119,28.207,30.242,22.484,22.573,27.583,1204.09,,
2011-09-16,34.728,59.352,9.373,28.474,30.696,22.991,22.628,27.738,1216.01,,
2011-09-15,34.344,59.481,9.344,28.324,30.595,22.785,22.379,27.425,1209.11,,
2011-09-14,33.776,58.326,9.113,27.757,30.082,22.407,22.027,27.086,1188.68,,
2011-09-13,33.226,57.613,9.004,27.279,29.622,22.252,21.703,26.9,1172.87,,
2011-09-12,32.841,57.454,8.947,26.783,29.145,22.192,21.45,26.722,1162.27,,
2011-09-09,32.456,57.181,8.845,26.73,29.339,22.115,21.197,26.504,1154.23,,
2011-09-08,33.336,59.137,9.135,27.465,30.339,22.854,21.658,27.054,1185.9,,
2011-09-07,33.794,59.833,9.337,27.881,30.746,23.043,21.766,27.07,1198.62,,
2011-09-06,32.942,57.718,8.91,27.04,29.888,22.149,21.215,26.771,1165.24,,
2011-09-02,33.043,58.353,9.07,27.324,30.047,22.218,21.315,26.9,1173.97,,
2011-09-01,34.005,60.027,9.46,28.227,30.834,22.82,21.811,27.207,1204.42,,
2011-08-31,34.427,60.485,9.677,28.696,31.259,23.163,22.055,27.385,1218.89,,
2011-08-30,34.216,60.036,9.554,28.501,31.179,22.897,22.109,27.207,1212.92,,
2011-08-29,34.06,59.684,9.619,28.262,30.923,22.802,22.018,27.191,1210.08,,
2011-08-26,33.098,57.992,9.236,27.394,30.012,22.064,21.477,26.666,1176.8,,
2011-08-25,32.42,56.89,9.156,26.836,29.392,21.764,21.062,26.706,1159.27,,
2011-08-24,33.08,58.115,9.185,27.35,29.72,22.236,21.369,27.151,1177.6,,
2011-08-23,32.502,57.771,8.947,26.81,29.304,21.979,21.179,26.577,1162.35,,
2011-08-22,31.293,55.278,8.665,25.898,28.305,21.472,20.43,26.108,1123.82,,
2011-08-19,31.201,55.727,8.773,25.8,28.305,21.429,20.322,26.173,1123.53,,
2011-08-18,31.659,56.732,8.954,26.208,28.764,21.876,20.827,26.335,1140.65,,
2011-08-17,33.309,60.221,9.41,27.74,30.542,22.957,21.892,26.65,1193.89,,
2011-08-16,33.354,59.983,9.352,27.828,30.454,22.905,21.991,26.456,1192.76,,
2011-08-15,33.538,60.997,9.54,28.227,30.949,22.991,22.154,26.488,1204.49,,
2011-08-12,33.052,59.005,9.243,27.811,30.463,22.185,21.766,25.615,1178.81,,
2011-08-11,32.649,58.573,9.308,27.279,30.268,22.253,21.612,25.769,1172.64,,
2011-08-10,31.265,55.683,8.816,26.039,28.844,21.103,20.818,24.727,1120.76,,
2011-08-09,32.658,57.674,9.475,27.439,29.87,21.695,21.667,25.203,1172.53,,
2011-08-08,31.21,54.881,8.795,26.146,28.136,19.739,20.719,24.403,1119.46,,
2011-08-05,33.299,59.983,9.713,28.129,30.357,21.695,21.955,25.769,1199.38,,
2011-08-04,33.327,60.565,9.901,28.129,30.427,22.236,22.091,25.559,1200.07,,
2011-08-03,35.031,65.024,10.429,29.724,32.639,23.446,23.02,26.423,1260.34,,
2011-08-02,34.775,65.394,10.379,29.458,32.471,23.566,22.786,26.423,1254.05,,
2011-08-01,36.14,67.271,10.668,30.521,33.505,24.321,23.273,26.884,1286.94,,
2011-07-29,36.333,67.368,10.704,30.716,33.62,24.682,23.291,26.803,1292.28,,
2011-07-28,36.507,68.046,10.733,30.866,34.001,24.665,23.48,27.078,1300.67,,
2011-07-27,36.69,68.328,10.726,31.132,34.072,24.596,23.516,27.248,1304.89,,
2011-07-26,37.34,69.641,10.986,32,34.868,25.317,24.157,27.328,1331.94,,
2011-07-25,37.405,69.976,11.001,32.602,35.248,25.24,24.049,27.425,1337.43,,
2011-07-22,37.652,70.258,11.08,32.62,35.336,25.497,24.112,27.328,1345.02,,
2011-07-21,37.505,69.905,11.109,32.965,35.504,25.377,23.904,27.498,1343.8,,
2011-07-20,37.075,68.557,10.849,32.478,35.08,25.162,23.796,27.094,1325.84,,
2011-07-19,37.267,68.733,10.726,32.416,35.106,24.999,23.868,26.933,1326.73,,
2011-07-18,36.562,67.5,10.596,32,34.585,24.579,23.309,26.698,1305.44,,
2011-07-15,36.919,67.729,10.74,32.363,35,24.785,23.39,26.957,1316.14,,
2011-07-14,36.901,65.958,10.762,32.337,34.691,24.502,23.137,26.916,1308.87,,
2011-07-13,37.185,66.398,10.842,32.691,35.027,24.733,23.336,27.038,1317.72,,
2011-07-12,36.992,65.905,10.834,32.558,34.726,24.965,23.282,27.11,1313.64,,
2011-07-11,37.176,66.152,10.878,32.877,34.868,24.836,23.489,26.989,1319.49,,
2011-07-08,37.909,67.755,11.181,33.497,35.584,25.291,23.886,27.28,1343.8,,
2011-07-07,38.138,68.328,11.326,33.922,35.858,25.36,24.004,27.385,1353.22,,
2011-07-06,37.615,67.315,11.145,33.568,35.328,25.034,23.715,27.272,1339.22,,
2011-07-05,37.753,67.438,11.203,33.39,35.186,24.879,23.607,27.215,1337.88,,
2011-07-01,37.588,67.024,11.304,33.576,35.142,24.699,23.571,27.377,1339.67,,
2011-06-30,36.846,66.398,11.102,32.983,34.823,24.253,23.192,27.054,1320.64,,
2011-06-29,36.552,65.429,11.059,32.469,34.399,24.184,22.903,26.997,1307.41,,
2011-06-28,36.388,64.671,10.834,32.301,33.859,23.927,22.722,26.819,1296.67,,
2011-06-27,35.709,62.838,10.784,31.805,33.214,23.729,22.443,26.698,1280.1,,
2011-06-24,35.279,62.503,10.675,31.557,33.143,23.575,22.145,26.504,1268.45,,
2011-06-23,35.627,63.711,10.74,31.92,33.355,23.566,22.533,26.423,1283.5,,
2011-06-22,35.499,64.416,10.849,31.991,33.382,24.047,22.379,26.65,1287.14,,
2011-06-21,35.774,64.601,10.914,32.168,33.523,24.15,22.542,26.827,1295.52,,
2011-06-20,35.059,63.341,10.762,31.672,32.683,23.995,22.145,26.811,1278.36,,
2011-06-17,34.775,63.164,10.769,31.398,32.409,23.704,22.064,26.658,1271.5,,
2011-06-16,34.515,63.327,10.673,31.26,32.413,23.472,22.083,26.477,1267.64,,
2011-06-15,34.598,63.231,10.615,31.155,32.73,23.266,22.137,26.269,1265.42,,
2011-06-14,35.136,64.714,10.853,31.631,33.504,23.669,22.56,26.597,1287.87,,
2011-06-13,34.525,63.362,10.796,31.04,32.87,23.317,22.281,26.493,1271.83,,
2011-06-10,34.57,64.381,10.687,31.031,33.064,23.223,22.263,26.373,1270.98,,
2011-06-09,35.219,65.654,10.76,31.534,33.486,23.789,22.578,26.549,1289,,
2011-06-08,34.926,64.776,10.637,31.296,32.941,24.073,22.56,26.525,1279.56,,
2011-06-07,35.2,64.583,10.738,31.569,33.284,24.15,22.713,26.461,1284.94,,
2011-06-06,35.164,64.583,10.76,31.586,33.161,23.867,22.785,26.429,1286.17,,
2011-06-03,35.538,66.075,10.969,31.816,33.495,24.227,22.955,26.549,1300.16,,
2011-06-02,36.004,66.058,11.041,32.247,33.926,24.133,23.306,26.733,1312.94,,
2011-06-01,36.086,66.084,11.033,32.08,33.873,24.339,23.288,26.813,1314.55,,
2011-05-31,36.926,67.7,11.415,33.164,34.964,25.085,23.782,27.093,1345.2,,
2011-05-27,36.67,67.024,11.3,32.864,34.612,24.682,23.459,26.893,1331.1,,
2011-05-26,36.579,66.857,11.221,32.706,34.243,24.553,23.342,26.893,1325.69,,
2011-05-25,36.25,66.523,11.163,32.574,34.163,24.227,23.189,26.901,1320.47,,
2011-05-24,36.241,65.417,11.156,32.3,33.689,24.115,23.117,26.957,1316.28,,
2011-05-23,36.424,64.504,11.17,32.468,33.521,24.038,23.189,26.981,1317.37,,
2011-05-20,36.771,65.522,11.329,32.935,33.873,24.287,23.522,27.301,1333.27,,
2011-05-19,37.127,65.601,11.487,33.287,34.216,24.587,23.656,27.333,1343.6,,
2011-05-18,37.008,65.592,11.487,33.076,34.225,24.502,23.611,27.269,1340.68,,
2011-05-17,36.579,64.293,11.437,32.635,33.477,24.244,23.441,27.357,1328.98,,
2011-05-16,36.543,64.293,11.35,33.085,33.873,24.261,23.441,27.157,1329.47,,
2011-05-13,37.036,64.785,11.365,33.208,33.996,24.193,23.782,27.125,1337.77,,
2011-05-12,37.319,65.101,11.531,33.614,34.436,24.45,24.079,27.253,1348.65,,
2011-05-11,36.953,65.197,11.531,33.543,34.471,24.433,23.899,26.981,1342.08,,
2011-05-10,37.31,67.138,11.689,34.001,35.413,24.759,24.115,27.069,1357.16,,
2011-05-09,36.835,66.822,11.581,33.693,35.113,24.364,23.899,26.685,1346.29,,
2011-05-06,36.789,65.671,11.61,33.552,34.612,24.218,23.8,26.629,1340.2,,
2011-05-05,36.762,65.382,11.552,33.261,34.331,24.407,23.755,26.477,1335.1,,
2011-05-04,36.862,66.769,11.704,33.42,34.744,24.424,23.881,26.669,1347.32,,
2011-05-03,36.944,67.972,11.804,33.913,35.369,24.545,23.953,26.701,1356.62,,
2011-05-02,37.154,69.719,11.754,34.054,35.694,24.751,23.944,26.533,1361.22,,
2011-04-29,37.026,70.658,11.804,34.107,35.949,24.733,24.034,26.525,1363.61,,
2011-04-28,37.054,69.622,11.826,33.966,35.808,24.828,24.052,26.469,1360.48,,
2011-04-27,36.908,69.631,11.732,33.851,35.817,24.51,24.043,26.237,1355.66,,
2011-04-26,36.469,69.666,11.66,33.702,35.703,24.364,23.899,26.029,1347.24,,
2011-04-25,36.406,68.981,11.588,33.067,35.307,24.133,23.701,25.821,1335.25,,
2011-04-21,36.442,69.341,11.603,33.164,35.58,23.961,23.683,25.789,1337.38,,
2011-04-20,36.241,69.025,11.538,33.067,35.201,23.815,23.477,25.789,1330.36,,
2011-04-19,35.602,67.436,11.509,32.538,34.744,23.566,22.991,25.461,1312.62,,
2011-04-18,35.52,66.76,11.473,32.256,34.137,23.352,22.928,25.453,1305.14,,
2011-04-15,35.839,67.77,11.632,32.723,34.621,23.592,23.135,25.677,1319.68,,
2011-04-14,35.666,67.217,11.624,32.609,34.392,23.292,23.18,25.397,1314.52,,
2011-04-13,35.748,66.76,11.732,32.609,34.287,22.948,23.225,25.245,1314.41,,
2011-04-12,35.629,66.488,11.819,32.706,34.489,22.983,23.081,25.181,1314.16,,
2011-04-11,35.675,68.613,11.862,32.953,34.964,23.008,23.27,25.245,1324.46,,
2011-04-08,35.666,69.991,11.862,32.979,35.36,23,23.306,25.581,1328.17,,
